;ev_load_shifting_z1;ev_load_shifting_z2;ev_load_shifting_z3;ev_load_shifting_z4;ev_load_shifting_z5;ev_load_shifting_z6
364;1717.178255;1378.530292;1014.249215;1115.041084;1676.906418;1353.58062
365;1919.64032;1536.377272;1105.0186;1421.284762;1865.222112;1499.91366
366;2227.082715;1862.594364;1349.70129;2190.820158;2241.8535;2435.39988
367;3606.824195;3167.462732;1843.013165;3203.780016;3613.867842;2895.30372
368;4461.664025;4451.284836;2040.337915;3533.5809;4465.772172;2649.67326
369;4259.20196;4693.316872;1921.943065;3329.418448;4187.782338;2388.36426
370;3869.27502;4346.053516;1819.334195;3250.894428;3829.085778;2482.4355
371;3981.753945;4398.669176;1882.478115;3517.876096;4089.140784;2503.34022
372;3989.25254;4735.4094;1866.692135;3643.514528;4151.912682;2424.94752
373;3846.779235;4861.686984;1835.120175;3729.89095;4142.945268;2424.94752
374;3786.790475;5009.010832;1831.17368;3902.643794;4151.912682;2435.39988
375;3771.793285;5251.042868;1874.585125;4106.806246;4223.651994;2607.86382
376;3974.25535;5545.690564;1989.03348;4389.492718;4519.576656;2931.88698
377;4439.16824;6082.370296;2095.588845;4389.492718;5048.654082;3109.5771
378;4566.644355;5850.861392;2170.57225;4428.754728;5048.654082;3167.06508
379;4634.13171;5966.615844;2206.090705;4381.640316;5057.621496;3140.93418
380;4589.14014;5840.33826;2249.50215;4303.116296;4905.175458;3287.26722
381;4694.12047;5861.384524;2281.07411;4146.068256;5129.360808;3292.4934
382;4529.15138;5608.829356;2139.00029;3659.219332;4958.979942;2696.70888
383;3651.815765;4735.4094;1779.869245;2866.12673;3972.564402;2242.03122
384;2999.438;3704.142464;1503.614595;2222.229766;3192.399384;1740.31794
385;2309.56726;2799.153112;1235.252935;1594.037606;2385.332124;1426.74714
386;1942.136105;2030.964476;1089.23262;1272.089124;1972.83108;1290.86646
387;1777.167015;1652.131724;1033.98169;1154.303094;1775.547972;1264.73556
388;1792.164205;1515.331008;1065.55365;1232.827114;1775.547972;1416.29478
389;2069.61222;1683.70112;1199.73448;1586.185204;2035.602978;1604.43726
390;2549.5223;2052.01074;1550.972535;2481.359032;2510.87592;2696.70888
391;4386.678075;3609.434276;2135.053795;3627.809724;4322.293548;3214.1007
392;5316.503855;5061.626492;2312.64607;3973.315412;5272.839432;2916.20844
393;4791.602205;5282.612264;2131.1073;3753.448156;4905.175458;2586.9591
394;4184.21601;4924.825776;2004.81946;3745.595754;4465.772172;2707.16124
395;4229.20758;5082.672756;2075.85637;4067.544236;4734.794592;2728.06596
396;4236.706175;5482.551772;2067.96338;4240.29708;4842.40356;2644.44708
397;4109.23006;5671.968148;2060.07039;4389.492718;4770.664248;2654.89944
398;4071.737085;5903.477052;2071.909875;4570.097964;4851.370974;2681.03034
399;4064.23849;6145.509088;2123.21431;4782.112818;4958.979942;2858.72046
400;4251.703365;6471.72618;2241.60916;5064.79929;5281.806846;3198.42216
401;4709.11766;6997.88278;2312.64607;4876.341642;5810.884272;3302.94576
402;4754.10923;6461.203048;2375.78999;4852.784436;5541.861852;3339.52902
403;4814.09799;6513.818708;2383.68298;4742.850808;5497.024782;3297.71958
404;4754.10923;6324.402332;2407.36195;4632.91718;5263.872018;3433.60026
405;4851.590965;6282.309804;2434.987415;4444.459532;5443.220298;3475.4097
406;4694.12047;5998.18524;2261.341635;3918.348598;5254.904604;2832.58956
407;3794.28907;5082.672756;1882.478115;3070.289182;4178.814924;2357.00718
408;3096.919735;3967.220764;1598.330475;2387.130208;3353.812836;1808.25828
409;2384.55321;3030.662016;1318.12933;1758.938048;2501.908506;1479.00894
410;2017.122055;2262.47338;1172.109015;1413.43236;2053.537806;1327.44972
411;1837.155775;1831.024968;1108.965095;1279.941526;1847.287284;1301.31882
412;1829.65718;1683.70112;1124.751075;1350.613144;1838.31987;1458.10422
413;2092.108005;1831.024968;1247.09242;1711.823636;2116.309704;1646.2467
414;2557.020895;2230.903984;1602.27697;2646.259474;2627.452302;2759.42304
415;4356.683695;3851.466312;2178.46524;3784.857764;4510.609242;3282.04104
416;5279.01088;5261.566;2348.164525;4122.51105;5434.252884;3005.0535
417;4776.605015;5503.598036;2170.57225;3934.053402;4994.849598;2675.80416
418;4176.717415;5177.380944;2052.1774;3941.905804;4537.511484;2806.45866
419;4251.703365;5356.274188;2127.160805;4256.001884;4842.40356;2837.81574
420;4259.20196;5756.153204;2142.946785;4460.164336;4950.012528;2775.10158
421;4139.22444;5977.138976;2115.32132;4585.802768;4914.142872;2790.78012
422;4116.728655;6177.078484;2150.839775;4789.96522;5021.75184;2806.45866
423;4116.728655;6450.679916;2202.14421;5009.832476;5138.328222;2978.9226
424;4319.19072;6776.897008;2336.32504;5292.518948;5497.024782;3318.6243
425;4784.10361;7313.57674;2395.522465;5080.504094;6079.906692;3397.017
426;4814.09799;6692.711952;2450.773395;5017.684878;5694.30789;3407.46936
427;4866.588155;6734.80448;2458.666385;4892.046446;5631.535992;3334.30284
428;4806.599395;6524.34184;2478.39886;4766.408014;5389.415814;3438.82644
429;4904.08113;6440.156784;2502.07783;4577.950366;5550.829266;3433.60026
430;4724.11485;6156.03222;2340.271535;4036.134628;5362.513572;2796.0063
431;3816.784855;5229.996604;1945.622035;3195.927614;4277.456478;2315.19774
432;3126.914115;4135.590876;1653.581405;2528.473444;3416.584734;1771.67502
433;2414.54759;3209.55526;1369.433765;1892.428882;2591.582646;1463.3304
434;2032.119245;2420.32036;1211.573965;1539.070792;2107.34229;1311.77118
435;1859.65156;1999.39508;1144.48355;1389.875154;1892.124354;1290.86646
436;1859.65156;1820.501836;1168.16252;1444.841968;1883.15694;1458.10422
437;2137.099575;1957.302552;1290.503865;1782.495254;2143.211946;1656.69906
438;2594.51387;2325.612172;1637.795425;2756.193102;2663.321958;2775.10158
439;4394.17667;4019.836424;2221.876685;3894.791392;4582.348554;3329.07666
440;5279.01088;5429.936112;2423.14793;4263.854286;5497.024782;2989.37496
441;4806.599395;5703.537544;2261.341635;4114.658648;5120.393394;2660.12562
442;4244.20477;5440.459244;2142.946785;4193.182668;4725.827178;2764.64922
443;4356.683695;5724.583808;2233.71617;4546.540758;5147.295636;2780.32776
444;4371.680885;6145.509088;2241.60916;4766.408014;5353.546158;2691.4827
445;4244.20477;6408.587388;2233.71617;4978.422868;5425.28547;2691.4827
446;4229.20758;6724.281348;2273.18112;5237.552134;5667.405648;2712.38742
447;4221.708985;7061.021572;2332.378545;5520.238606;5909.525826;2879.62518
448;4424.17105;7471.42372;2478.39886;5826.482284;6366.86394;3182.74362
449;4874.08675;8018.626584;2533.64979;5543.795812;7030.452576;3318.6243
450;4859.08956;7282.007344;2581.00773;5426.009782;6259.254972;3318.6243
451;4911.579725;7282.007344;2592.847215;5276.814144;6196.483074;3302.94576
452;4836.593775;7039.975308;2604.6867;5127.618506;5909.525826;3407.46936
453;4926.576915;6903.174592;2608.633195;4797.817622;5990.232552;3438.82644
454;4754.10923;6471.72618;2438.93391;4318.8211;5712.242718;2848.2681
455;3861.776425;5566.736828;2032.444925;3431.499674;4555.446312;2372.68572
456;3179.40428;4419.71544;1787.762235;2795.455112;3640.770084;1970.26986
457;2594.51387;3567.341748;1519.400575;2190.820158;2824.73541;1620.1158
458;2174.59255;2809.676244;1326.02232;1782.495254;2295.657984;1416.29478
459;1949.6347;2304.565908;1239.19943;1562.627998;1999.733322;1379.71152
460;1942.136105;2041.487608;1247.09242;1562.627998;1981.798494;1505.13984
461;2159.59536;2094.103268;1353.647785;1845.31447;2179.081602;1750.7703
462;2684.49701;2441.366624;1700.939345;2834.717122;2761.963512;2733.29214
463;4266.700555;4114.544612;2190.304725;3847.67698;4483.707;2984.14878
464;4844.09237;5272.089132;2360.00401;4287.411492;5102.458566;3046.86294
465;4851.590965;5840.33826;2399.46896;4499.426346;5326.643916;2858.72046
466;4491.658405;6008.708372;2344.21803;4672.17919;5147.295636;2895.30372
467;4514.15419;6334.925464;2427.094425;5017.684878;5452.187712;2994.60114
468;4649.1289;6787.42014;2502.07783;5174.732918;5792.949444;2937.11316
469;4604.13733;6966.313384;2533.64979;5394.600174;5882.623584;2978.9226
470;4604.13733;7303.053608;2608.633195;5677.286646;6070.939278;2947.56552
471;4521.652785;7629.2707;2683.6166;5952.120716;6214.417902;3287.26722
472;4911.579725;8134.381036;2880.94135;6274.069198;6842.136882;3365.65992
473;5076.548815;8555.306316;2817.79743;5755.810666;7155.996372;3574.70712
474;5114.04179;7587.178172;2884.887845;5614.46743;6411.70101;3600.83802
475;5106.543195;7492.469984;2802.01145;5245.404536;6250.287558;3177.51744
476;4521.652785;6903.174592;2600.740205;4837.079632;5398.383228;3125.25564
477;4439.16824;6461.203048;2537.596285;4546.540758;5272.839432;3140.93418
478;4304.19353;6092.893428;2407.36195;4177.477864;5075.556324;2858.72046
479;3869.27502;5514.121168;2154.78627;3588.547714;4474.739586;2435.39988
480;3239.39304;4651.224344;1886.42461;2936.798348;3640.770084;2142.7338
481;2729.48858;3798.850652;1720.67182;2379.277806;2923.376964;1714.18704
482;2227.082715;3009.615752;1515.45408;1892.428882;2250.820914;1672.3776
483;2122.102385;2493.982284;1468.09614;1727.52844;2116.309704;1609.66344
484;2054.61503;2262.47338;1424.684695;1554.775596;1981.798494;1526.04456
485;1979.62908;2020.441344;1408.898715;1594.037606;1883.15694;1703.73468
486;2242.079905;2104.6264;1633.84893;2324.310992;2188.049016;2168.8647
487;3096.919735;3241.124656;1992.979975;3235.189624;3228.26904;2874.399
488;4274.19915;4556.516156;2450.773395;4271.706688;4447.837344;3198.42216
489;4971.568485;5840.33826;2774.385985;5104.0613;5219.034948;3788.9805
490;5743.92377;7050.49844;3097.998575;5881.449098;6151.646004;3956.21826
491;5826.408315;7997.58032;3220.33992;6226.954786;6402.733596;3977.12298
492;5796.413935;8376.413072;3255.858375;6242.65959;6483.440322;3977.12298
493;5706.430795;8386.936204;3287.430335;6431.117238;6528.277392;4013.70624
494;5721.427985;8681.5839;3346.62776;6619.574886;6671.756016;3909.18264
495;5541.461705;8881.523408;3346.62776;6650.984494;6626.918946;3736.7187
496;5361.495425;8923.615936;3315.0558;6501.788856;6591.04929;3569.48094
497;5264.01369;8818.384616;3109.83806;5826.482284;6564.147048;3585.15948
498;5159.03336;7629.2707;3129.570535;5685.139048;5783.98203;3788.9805
499;5398.9884;7639.793832;3169.035485;5598.762626;6079.906692;3909.18264
500;5473.97435;7524.03938;3184.821465;5567.353018;6061.971864;3788.9805
501;5151.534765;7408.284928;3042.747645;5127.618506;5730.177546;3757.62342
502;5046.554435;6850.558932;2896.72733;4719.293602;5595.666336;3621.74274
503;4709.11766;6303.356068;2644.15165;4138.215854;5147.295636;3057.3153
504;3756.796095;5356.274188;2158.732765;3164.518006;4080.17337;2168.8647
505;2234.58131;2578.16734;1085.286125;1366.317948;2457.071436;1233.37848
506;1792.164205;1746.839912;911.640345;1067.926672;1981.798494;1081.81926
507;1574.70495;1389.053424;820.87096;887.321426;1721.743488;935.48622
508;1379.74148;1147.021388;757.72704;785.2402;1497.558138;914.5815
509;1379.74148;1041.790068;789.299;903.02623;1515.492966;1050.46218
510;1597.200735;1210.16018;970.83777;1272.089124;1757.613144;1431.97332
511;2242.079905;1788.93244;1247.09242;1892.428882;2546.745576;2053.88874
512;3299.3818;2620.259868;1665.42089;2709.07869;3515.226288;2905.75608
513;4664.12609;3861.989444;2123.21431;3478.614086;4716.859764;3172.29126
514;5076.548815;4724.886268;2288.9671;3847.67698;5210.067534;3464.95734
515;5376.492615;5240.519736;2438.93391;4161.77306;5703.275304;3480.63588
516;5376.492615;5577.25996;2399.46896;4248.149482;5766.047202;3511.99296
517;5331.501045;5703.537544;2363.950505;4318.8211;5855.721342;3360.43374
518;5061.551625;5745.630072;2288.9671;4334.525904;5766.047202;3349.98138
519;5046.554435;5766.676336;2328.43205;4499.426346;5909.525826;3736.7187
520;5368.99402;6124.462824;2415.25494;4538.688356;6330.994284;3470.18352
521;5136.537575;6092.893428;2241.60916;4067.544236;6133.711176;3365.65992
522;5046.554435;5366.79732;2316.592565;4051.839432;5523.927024;3491.08824
523;5279.01088;5482.551772;2403.415455;4098.953844;5855.721342;3794.20668
524;5473.97435;5577.25996;2506.024325;4153.920658;6232.35273;3956.21826
525;5436.481375;5661.445016;2423.14793;3902.643794;6169.580832;3391.79082
526;4529.15138;5103.71902;2067.96338;3266.599232;5192.132706;2921.43462
527;3861.776425;4282.914724;1803.548215;2740.488298;4403.000274;2597.41146
528;3291.883205;3619.957408;1503.614595;2096.591334;3667.672326;1479.00894
529;2084.60941;2515.028548;974.784265;1240.679516;2340.495054;1055.68836
530;1619.69652;1557.423536;809.031475;981.55025;1847.287284;1034.78364
531;1589.70214;1315.3915;789.299;950.140642;1820.385042;940.7124
532;1499.719;1220.683312;781.40601;973.697848;1703.80866;1118.40252
533;1792.164205;1336.437764;923.47983;1303.498732;1981.798494;1269.96174
534;2219.58412;1694.224252;1290.503865;2104.443736;2421.20178;2508.5664
535;4139.22444;3156.9396;1882.478115;3093.846388;4474.739586;2999.82732
536;4881.585345;4272.391592;1973.2475;3211.632418;5138.328222;2618.31618
537;4311.692125;4230.299064;1764.083265;2936.798348;4734.794592;2268.16212
538;3771.793285;3861.989444;1618.06295;2873.979132;4429.902516;2247.2574
539;3711.804525;3861.989444;1653.581405;3093.846388;4689.957522;2409.26898
540;3899.2694;4209.2528;1704.88584;3298.00884;5075.556324;2309.97156
541;3726.801715;4388.146044;1653.581405;3360.828056;5066.58891;2320.42392
542;3719.30312;4514.423628;1681.20687;3572.84291;5317.676502;2466.75696
543;3891.770805;4840.64072;1764.083265;3831.972176;5667.405648;2681.03034
544;4161.720225;5177.380944;1886.42461;4043.98703;6097.84152;2947.56552
545;4604.13733;5524.6443;1953.515025;3824.119774;6537.244806;3025.95822
546;4724.11485;5030.057096;2056.123895;3808.41497;5640.503406;3078.22002
547;4799.1008;5145.811548;2079.802865;3674.924136;5649.47082;3020.73204
548;4604.13733;4924.825776;2024.551935;3510.023694;5497.024782;3052.08912
549;4454.16543;4735.4094;1969.301005;3345.123252;5335.61133;2863.94664
550;4079.23568;4482.854232;1815.3877;2968.207956;4896.208044;2513.79258
551;3494.34527;3904.081972;1558.865525;2379.277806;4116.043026;1860.52008
552;2624.50825;2999.09262;1231.30644;1727.52844;3057.888174;1458.10422
553;2099.6066;2209.85772;994.51674;1295.64633;2439.136608;1045.236
554;1642.192305;1610.039196;820.87096;1020.81226;1936.961424;1040.00982
555;1612.197925;1357.484028;801.138485;981.55025;1892.124354;935.48622
556;1507.217595;1262.77584;793.245495;1005.107456;1775.547972;1118.40252
557;1792.164205;1378.530292;935.319315;1342.760742;2053.537806;1259.50938
558;2234.58131;1757.363044;1306.289845;2167.262952;2519.843334;2524.24494
559;4154.22163;3272.694052;1898.264095;3133.108398;4582.348554;2963.24406
560;4881.585345;4335.530384;1981.14049;3243.042026;5263.872018;2581.73292
561;4304.19353;4272.391592;1764.083265;2952.503152;4842.40356;2231.57886
562;3756.796095;3883.035708;1629.902435;2866.12673;4582.348554;2236.80504
563;3666.812955;3872.512576;1665.42089;3085.993986;4851.370974;2409.26898
564;3854.27783;4188.206536;1708.832335;3258.74683;5245.93719;2278.61448
565;3674.31155;4346.053516;1653.581405;3337.27085;5263.872018;2294.29302
566;3636.818575;4482.854232;1665.42089;3549.285704;5497.024782;2430.1737
567;3786.790475;4809.071324;1748.297285;3800.562568;5891.590998;2660.12562
568;4019.24692;5145.811548;1858.799145;4012.577422;6304.092042;2910.98226
569;4416.672455;5493.074904;1929.836055;3824.119774;6761.430156;2999.82732
570;4544.14857;5019.533964;2028.49843;3808.41497;5748.112374;3052.08912
571;4656.627495;5135.288416;2056.123895;3667.071734;5712.242718;3015.50586
572;4544.14857;4893.25638;2020.60544;3510.023694;5532.894438;3052.08912
573;4446.666835;4745.932532;1989.03348;3360.828056;5398.383228;2926.6608
574;4094.23287;4503.900496;1815.3877;2983.91276;4976.91477;2529.47112
575;3494.34527;3925.128236;1562.81202;2410.687414;4223.651994;1850.06772
576;2639.50544;3030.662016;1243.145925;1774.642852;3174.464556;1473.78276
577;2114.60379;2220.380852;998.463235;1287.793928;2501.908506;1050.46218
578;1657.189495;1610.039196;820.87096;1020.81226;1972.83108;1050.46218
579;1634.69371;1357.484028;805.08498;973.697848;1910.059182;951.16476
580;1537.211975;1252.252708;793.245495;1005.107456;1775.547972;1123.6287
581;1837.155775;1378.530292;935.319315;1358.465546;2053.537806;1264.73556
582;2294.57007;1757.363044;1326.02232;2159.41055;2510.87592;2524.24494
583;4326.689315;3230.601524;1937.729045;3140.9608;4627.185624;3015.50586
584;5151.534765;4346.053516;1996.92647;3258.74683;5281.806846;2633.99472
585;4446.666835;4293.437856;1752.24378;2983.91276;4905.175458;2273.3883
586;3824.28345;3925.128236;1602.27697;2921.093544;4654.087866;2268.16212
587;3651.815765;3914.605104;1625.95594;3125.255996;4941.045114;2404.0428
588;3809.28626;4240.822196;1657.5279;3321.566046;5335.61133;2257.70976
589;3599.3256;4419.71544;1602.27697;3407.942468;5389.415814;2268.16212
590;3561.832625;4588.085552;1629.902435;3627.809724;5676.373062;2388.36426
591;3711.804525;4903.779512;1712.77883;3863.381784;6106.808934;2607.86382
592;3944.26097;5219.473472;1819.334195;4020.429824;6555.179634;2895.30372
593;4349.1851;5535.167432;1898.264095;3816.267372;7021.485162;2942.33934
594;4529.15138;5009.010832;2004.81946;3831.972176;5936.428068;3041.63676
595;4656.627495;5166.857812;2044.28441;3690.62894;5891.590998;2999.82732
596;4521.652785;4945.87204;2012.71245;3533.5809;5676.373062;3036.41058
597;4416.672455;4766.978796;1981.14049;3376.53286;5497.024782;2895.30372
598;4101.731465;4524.94676;1795.655225;2991.765162;5066.58891;2482.4355
599;3456.852295;3956.697632;1523.34707;2426.392218;4286.423892;1797.80592
600;2617.009655;3072.754544;1207.62747;1751.085646;3192.399384;1405.84242
601;2069.61222;2220.380852;947.1588;1287.793928;2510.87592;992.9742
602;1612.197925;1620.562328;777.459515;1012.959858;1972.83108;987.74802
603;1589.70214;1357.484028;761.673535;965.845446;1927.99401;883.22442
604;1492.220405;1241.729576;749.83405;997.255054;1820.385042;1055.68836
605;1784.66561;1357.484028;880.068385;1334.90834;2089.407462;1196.79522
606;2234.58131;1736.31678;1270.77139;2159.41055;2546.745576;2440.62606
607;4236.706175;3220.078392;1890.371105;3133.108398;4725.827178;2989.37496
608;5114.04179;4335.530384;1989.03348;3243.042026;5461.155126;2613.09
609;4469.16262;4272.391592;1756.190275;2976.060358;4976.91477;2257.70976
610;3839.28064;3925.128236;1590.437485;2936.798348;4627.185624;2221.1265
611;3681.810145;3935.651368;1614.116455;3101.69879;4851.370974;2367.45954
