Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Representative_Periods,Hours_per_period,Representative_Period_Index,Representative_Period_Weight,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,,,
,,,,,,,,4158,12225,17212,10593,18315,20568,11837,,,
,,,,,,,,4159,11709,16620,11282,18657,22452,12186,,,
,,,,,,,,4160,12063,16803,11856,19565,23601,12420,,,
,,,,,,,,4161,12727,17090,12289,20765,24132,12930,,,
,,,,,,,,4162,13666,17735,12668,22390,24502,13172,,,
,,,,,,,,4163,14224,18729,13006,24244,24805,13303,,,
,,,,,,,,4164,15024,20200,13240,25464,24947,13446,,,
,,,,,,,,4165,15905,21653,13538,27685,25048,13633,,,
,,,,,,,,4166,17241,24215,13842,29643,25123,13817,,,
,,,,,,,,4167,18957,27259,14017,31010,25044,13946,,,
,,,,,,,,4168,20802,29915,14073,31947,24969,13873,,,
,,,,,,,,4169,21988,31309,14034,32215,24863,14006,,,
,,,,,,,,4170,22096,31009,13826,31188,24485,13789,,,
,,,,,,,,4171,21374,29995,13497,29833,24066,13573,,,
,,,,,,,,4172,20567,28862,13279,29341,23670,13510,,,
,,,,,,,,4173,20394,28619,12985,27766,23633,13383,,,
,,,,,,,,4174,19646,27571,12294,25858,22851,12683,,,
,,,,,,,,4175,18127,25439,11463,23821,21348,12034,,,
,,,,,,,,4176,16575,23261,10805,22254,19928,11485,,,
,,,,,,,,4177,15337,21524,10320,20966,18844,11047,,,
,,,,,,,,4178,14553,20424,10023,19874,18281,10908,,,
,,,,,,,,4179,14125,19823,9818,19137,17981,10768,,,
,,,,,,,,4180,13677,19273,9753,18711,17899,10693,,,
,,,,,,,,4181,12947,18692,9750,18043,18069,10745,,,
,,,,,,,,4182,12213,18171,9915,17600,18475,10906,,,
,,,,,,,,4183,11493,17711,10368,17864,19539,11119,,,
,,,,,,,,4184,11318,17741,11025,18832,20841,11401,,,
,,,,,,,,4185,11553,18566,11617,20199,22110,11943,,,
,,,,,,,,4186,12320,19694,12092,21824,22872,12319,,,
,,,,,,,,4187,13006,20464,12500,23402,23168,12612,,,
,,,,,,,,4188,13931,21048,12766,24030,23374,12806,,,
,,,,,,,,4189,13768,20382,12932,25439,23100,12801,,,
,,,,,,,,4190,13702,20662,13078,26977,22891,12706,,,
,,,,,,,,4191,15140,22173,13226,28469,22681,12530,,,
,,,,,,,,4192,16919,24461,13284,29588,22519,12398,,,
,,,,,,,,4193,18207,25936,13276,30110,22605,12470,,,
,,,,,,,,4194,18607,26111,13119,29367,22481,12549,,,
,,,,,,,,4195,18250,25612,12867,28173,22283,12458,,,
,,,,,,,,4196,17826,25016,12714,28037,22111,12656,,,
,,,,,,,,4197,18001,25262,12460,26594,22232,12576,,,
,,,,,,,,4198,17589,24683,11866,24661,21748,12118,,,
,,,,,,,,4199,16462,23102,11124,22746,20526,11705,,,
,,,,,,,,4200,15505,21759,10491,21073,19071,11379,,,
,,,,,,,,4201,13336,18715,8857,16702,17624,10639,,,
,,,,,,,,4202,12783,17940,8682,16268,17163,10391,,,
,,,,,,,,4203,12528,17582,8642,15964,16965,10167,,,
,,,,,,,,4204,11990,16824,8630,15836,16919,10157,,,
,,,,,,,,4205,10846,15176,8693,15260,17163,10214,,,
,,,,,,,,4206,9148,12921,8863,14549,17515,10291,,,
,,,,,,,,4207,7270,10488,9171,14166,18376,10574,,,
,,,,,,,,4208,6480,9500,9426,14204,19512,10822,,,
,,,,,,,,4209,6370,9260,9801,14536,20689,11375,,,
,,,,,,,,4210,6375,9390,9876,15035,21202,11562,,,
,,,,,,,,4211,6648,9778,9969,15637,21345,11633,,,
,,,,,,,,4212,7374,10738,9927,16407,21242,11773,,,
,,,,,,,,4213,8356,12102,9833,17335,20964,11816,,,
,,,,,,,,4214,9840,14191,9798,18608,20723,11935,,,
,,,,,,,,4215,11304,16322,9811,20038,20492,11928,,,
,,,,,,,,4216,12903,18720,9858,21543,20501,11924,,,
,,,,,,,,4217,14147,20228,9900,22530,20658,11958,,,
,,,,,,,,4218,14816,20791,9967,22396,20726,11969,,,
,,,,,,,,4219,14971,21010,10008,21977,20836,11946,,,
,,,,,,,,4220,15149,21260,10096,21818,20962,12155,,,
,,,,,,,,4221,15907,22323,10117,21087,21149,12029,,,
,,,,,,,,4222,15820,22201,9750,19898,20685,11502,,,
,,,,,,,,4223,14876,20878,9196,18557,19405,10886,,,
,,,,,,,,4224,13963,19596,8783,17547,18139,10588,,,
,,,,,,,,4225,13288,18649,8561,16812,17466,10373,,,
,,,,,,,,4226,12785,17942,8400,16316,17042,10270,,,
,,,,,,,,4227,12407,17412,8358,16020,16902,10197,,,
,,,,,,,,4228,11915,16720,8467,15952,16909,10213,,,
,,,,,,,,4229,10851,15313,8554,15476,17241,10246,,,
,,,,,,,,4230,9203,13533,8742,14756,17700,10413,,,
,,,,,,,,4231,7586,11558,9083,14319,18671,10606,,,
,,,,,,,,4232,6847,10555,9553,14580,19801,10859,,,
,,,,,,,,4233,6660,10618,9947,15268,21084,11332,,,
,,,,,,,,4234,6907,10704,10207,16188,22034,11511,,,
,,,,,,,,4235,7601,11857,10313,17249,22409,11650,,,
,,,,,,,,4236,8405,12496,10329,18372,22331,11691,,,
,,,,,,,,4237,9766,14671,10365,19684,22099,11790,,,
,,,,,,,,4238,11109,16495,10372,21275,21850,11967,,,
,,,,,,,,4239,12799,19099,10523,23012,21727,12284,,,
,,,,,,,,4240,14548,21168,10613,24557,21858,12473,,,
,,,,,,,,4241,15873,22728,10778,25539,22084,12788,,,
,,,,,,,,4242,16556,23234,10778,25362,22272,12781,,,
,,,,,,,,4243,16533,23203,10802,24765,22314,12708,,,
,,,,,,,,4244,16507,23165,10869,24188,22401,12847,,,
,,,,,,,,4245,17188,24121,10745,22907,22508,12640,,,
,,,,,,,,4246,16946,23782,10233,21119,21791,11898,,,
,,,,,,,,4247,15669,21990,9519,19397,20022,11226,,,
,,,,,,,,4248,14399,20208,8998,18150,18617,10925,,,
,,,,,,,,4249,13601,19087,8699,17200,17807,10662,,,
,,,,,,,,4250,13107,18393,8576,16670,17450,10563,,,
,,,,,,,,4251,12791,17951,8606,16428,17416,10501,,,
,,,,,,,,4252,12363,17512,8827,16616,17911,10638,,,
,,,,,,,,4253,11627,16584,9348,16633,19098,11101,,,
,,,,,,,,4254,10761,15477,10077,16648,21124,11686,,,
,,,,,,,,4255,10061,14441,10720,16719,23255,11923,,,
,,,,,,,,4256,9772,14252,11088,17035,24166,12112,,,
,,,,,,,,4257,9585,14274,11287,17675,24256,12479,,,
,,,,,,,,4258,9841,14995,11500,18817,24246,12731,,,
,,,,,,,,4259,10337,16355,11646,20064,24207,12902,,,
,,,,,,,,4260,11201,18388,11719,21464,24109,12995,,,
,,,,,,,,4261,12241,19901,11926,23024,24046,13187,,,
,,,,,,,,4262,13855,21674,12035,24622,23880,13480,,,
,,,,,,,,4263,15743,23718,12187,26297,23772,13766,,,
,,,,,,,,4264,17653,25676,12190,27741,23724,13843,,,
,,,,,,,,4265,18763,26748,12155,28477,23749,13894,,,
,,,,,,,,4266,19158,26885,12087,28157,23658,13734,,,
,,,,,,,,4267,18846,26448,11944,27261,23539,13598,,,
,,,,,,,,4268,18454,25898,11860,26429,23651,13706,,,
,,,,,,,,4269,18866,26477,11695,24886,23748,13551,,,
,,,,,,,,4270,18414,25842,10978,22847,22857,12668,,,
,,,,,,,,4271,16809,23589,10183,20822,21008,11942,,,
,,,,,,,,4272,15412,21628,9608,19376,19436,11474,,,
,,,,,,,,4273,14373,20171,9255,18317,18468,11182,,,
,,,,,,,,4274,13675,19190,9102,17610,18116,10966,,,
,,,,,,,,4275,13257,18605,9065,17251,17958,10872,,,
,,,,,,,,4276,12759,17919,9174,17340,18196,10943,,,
,,,,,,,,4277,11923,16791,9563,17351,19127,11325,,,
,,,,,,,,4278,10809,15366,10265,17388,20919,11853,,,
,,,,,,,,4279,9947,14381,10894,17483,22912,12217,,,
,,,,,,,,4280,10014,14636,11264,17703,23863,12514,,,
,,,,,,,,4281,9725,14432,11470,18335,24002,12941,,,
,,,,,,,,4282,9950,14749,11725,19442,24033,13194,,,
,,,,,,,,4283,10559,15638,11880,20765,24003,13412,,,
,,,,,,,,4284,11499,16889,12102,22397,24023,13589,,,
,,,,,,,,4285,12698,18613,12213,23809,24046,13758,,,
,,,,,,,,4286,14404,21025,12418,25554,23996,13927,,,
,,,,,,,,4287,16309,23752,12576,27264,23993,14116,,,
,,,,,,,,4288,18267,26409,12668,28704,24000,14104,,,
,,,,,,,,4289,19567,27933,12611,29470,24102,14063,,,
,,,,,,,,4290,19886,27908,12543,28982,24033,13795,,,
,,,,,,,,4291,19469,27322,12385,28033,23870,13556,,,
,,,,,,,,4292,19020,26692,12297,27169,23909,13577,,,
,,,,,,,,4293,19351,27156,12074,25600,23934,13299,,,
,,,,,,,,4294,18902,26527,11410,23455,23027,12460,,,
,,,,,,,,4295,17256,24217,10565,21412,21074,11710,,,
,,,,,,,,4296,15692,22022,9957,19814,19516,11310,,,
,,,,,,,,4297,14657,20569,9565,18636,18532,11082,,,
,,,,,,,,4298,13919,19533,9347,17861,18023,10904,,,
,,,,,,,,4299,13489,18929,9289,17488,17819,10833,,,
,,,,,,,,4300,13022,18406,9417,17569,18023,10977,,,
,,,,,,,,4301,12270,17848,9826,17630,18935,11446,,,
,,,,,,,,4302,11693,17784,10477,17489,20594,11957,,,
,,,,,,,,4303,10920,18057,11151,17649,22560,12353,,,
,,,,,,,,4304,11232,18768,11638,18266,23682,12422,,,
,,,,,,,,4305,11623,18510,11956,19182,24060,12776,,,
,,,,,,,,4306,12409,17483,12240,20463,24325,12908,,,
,,,,,,,,4307,13235,17011,12471,21993,24504,13034,,,
,,,,,,,,4308,14392,18180,12666,23725,24560,13078,,,
,,,,,,,,4309,15870,20533,12895,25586,24560,13179,,,
,,,,,,,,4310,18041,23431,13156,27625,24617,13413,,,
,,,,,,,,4311,19864,26324,13355,29548,24513,13599,,,
,,,,,,,,4312,21015,29342,13475,31023,24554,13689,,,
,,,,,,,,4313,21854,30992,13466,31786,24571,13684,,,
,,,,,,,,4314,22104,31019,13325,31222,24454,13428,,,
,,,,,,,,4315,21603,30317,13184,30210,24242,13423,,,
,,,,,,,,4316,21001,29472,13053,29287,24156,13483,,,
,,,,,,,,4317,20995,29464,12734,27015,24137,13347,,,
,,,,,,,,4318,20187,28329,12012,25050,23241,12462,,,
,,,,,,,,4319,18329,25722,11085,22797,21412,12008,,,
,,,,,,,,4320,16548,23224,10411,21195,19753,11523,,,
,,,,,,,,4321,15486,21732,9935,19985,18887,11233,,,
,,,,,,,,4322,14618,20514,9641,19131,18226,11028,,,
,,,,,,,,4323,14099,19786,9554,18560,17962,10905,,,
,,,,,,,,4324,13687,19265,9613,18498,18129,11020,,,
,,,,,,,,4325,12897,18209,9951,18350,18931,11367,,,
,,,,,,,,4326,12225,17212,10593,18315,20568,11837,,,
,,,,,,,,4327,11709,16620,11282,18657,22452,12186,,,
,,,,,,,,4328,12063,16803,11856,19565,23601,12420,,,
,,,,,,,,4329,12727,17090,12289,20765,24132,12930,,,
,,,,,,,,4330,13666,17735,12668,22390,24502,13172,,,
,,,,,,,,4331,14224,18729,13006,24244,24805,13303,,,
,,,,,,,,4332,15024,20200,13240,25464,24947,13446,,,
,,,,,,,,4333,15905,21653,13538,27685,25048,13633,,,
,,,,,,,,4334,17241,24215,13842,29643,25123,13817,,,
,,,,,,,,4335,18957,27259,14017,31010,25044,13946,,,
,,,,,,,,4336,20802,29915,14073,31947,24969,13873,,,
,,,,,,,,4337,21988,31309,14034,32215,24863,14006,,,
,,,,,,,,4338,22096,31009,13826,31188,24485,13789,,,
,,,,,,,,4339,21374,29995,13497,29833,24066,13573,,,
,,,,,,,,4340,20567,28862,13279,29341,23670,13510,,,
,,,,,,,,4341,20394,28619,12985,27766,23633,13383,,,
,,,,,,,,4342,19646,27571,12294,25858,22851,12683,,,
,,,,,,,,4343,18127,25439,11463,23821,21348,12034,,,
,,,,,,,,4344,16575,23261,10805,22254,19928,11485,,,
,,,,,,,,4345,15337,21524,10320,20966,18844,11047,,,
,,,,,,,,4346,14553,20424,10023,19874,18281,10908,,,
,,,,,,,,4347,14125,19823,9818,19137,17981,10768,,,
,,,,,,,,4348,13677,19273,9753,18711,17899,10693,,,
,,,,,,,,4349,12947,18692,9750,18043,18069,10745,,,
,,,,,,,,4350,12213,18171,9915,17600,18475,10906,,,
,,,,,,,,4351,11493,17711,10368,17864,19539,11119,,,
,,,,,,,,4352,11318,17741,11025,18832,20841,11401,,,
,,,,,,,,4353,11553,18566,11617,20199,22110,11943,,,
,,,,,,,,4354,12320,19694,12092,21824,22872,12319,,,
,,,,,,,,4355,13006,20464,12500,23402,23168,12612,,,
,,,,,,,,4356,13931,21048,12766,24030,23374,12806,,,
,,,,,,,,4357,13768,20382,12932,25439,23100,12801,,,
,,,,,,,,4358,13702,20662,13078,26977,22891,12706,,,
,,,,,,,,4359,15140,22173,13226,28469,22681,12530,,,
,,,,,,,,4360,16919,24461,13284,29588,22519,12398,,,
,,,,,,,,4361,18207,25936,13276,30110,22605,12470,,,
,,,,,,,,4362,18607,26111,13119,29367,22481,12549,,,
,,,,,,,,4363,18250,25612,12867,28173,22283,12458,,,
,,,,,,,,4364,17826,25016,12714,28037,22111,12656,,,
,,,,,,,,4365,18001,25262,12460,26594,22232,12576,,,
,,,,,,,,4366,17589,24683,11866,24661,21748,12118,,,
,,,,,,,,4367,16462,23102,11124,22746,20526,11705,,,
,,,,,,,,4368,15505,21759,10491,21073,19071,11379,,,
,,,,,,,,4369,13399,18803,8469,14340,17223,10425,,,
,,,,,,,,4370,12859,18046,8347,13951,16740,10551,,,
,,,,,,,,4371,12465,17493,8314,13775,16478,10626,,,
,,,,,,,,4372,12180,17093,8358,13728,16437,10611,,,
,,,,,,,,4373,12325,16932,8550,13865,16754,10719,,,
,,,,,,,,4374,11593,14300,8869,13368,17370,10862,,,
,,,,,,,,4375,9840,11725,9194,12443,18309,10937,,,
,,,,,,,,4376,8388,10287,9507,12015,19397,11006,,,
,,,,,,,,4377,7461,9464,9808,12072,20489,11146,,,
,,,,,,,,4378,7498,9957,9974,12453,21190,11301,,,
,,,,,,,,4379,7909,10934,10044,13153,21437,11321,,,
,,,,,,,,4380,8775,12305,10029,14092,21524,11402,,,
,,,,,,,,4381,9992,14150,10070,15316,21510,11422,,,
,,,,,,,,4382,11852,16792,10111,16763,21427,11610,,,
,,,,,,,,4383,14167,20078,10241,18535,21479,12029,,,
,,,,,,,,4384,16480,23231,10349,19985,21615,12109,,,
,,,,,,,,4385,16959,23799,10500,20734,22107,12280,,,
,,,,,,,,4386,17221,24168,10842,20873,22944,12706,,,
,,,,,,,,4387,17856,25058,10955,20471,23434,12949,,,
,,,,,,,,4388,18338,25736,10724,19651,23037,12706,,,
,,,,,,,,4389,17759,24922,10196,18489,21948,12176,,,
,,,,,,,,4390,16757,23517,9522,17210,20451,11596,,,
,,,,,,,,4391,15380,21583,9017,15971,18967,11103,,,
,,,,,,,,4392,14198,19924,8652,15184,17829,10779,,,
,,,,,,,,4393,13635,19134,8416,14537,17132,10649,,,
,,,,,,,,4394,13151,18455,8323,14219,16785,10554,,,
,,,,,,,,4395,12886,18083,8348,14123,16669,10762,,,
,,,,,,,,4396,12812,17980,8578,14436,17007,11116,,,
,,,,,,,,4397,13017,17894,9238,15356,18211,11725,,,
,,,,,,,,4398,12033,15969,10126,15594,20250,12400,,,
,,,,,,,,4399,11100,15045,10641,14711,22324,12428,,,
,,,,,,,,4400,10154,14203,10770,14132,23169,12473,,,
,,,,,,,,4401,9817,14069,10934,14185,23255,12491,,,
,,,,,,,,4402,10040,14618,10983,14704,23236,12634,,,
,,,,,,,,4403,10764,15735,11031,15420,23179,12646,,,
,,,,,,,,4404,11882,17297,11110,16399,23195,12775,,,
,,,,,,,,4405,13318,19261,11123,17627,23193,12838,,,
,,,,,,,,4406,15503,22226,11115,19096,23115,12918,,,
,,,,,,,,4407,18009,25502,11081,20607,23136,13189,,,
,,,,,,,,4408,20226,28502,11172,21952,23323,13163,,,
,,,,,,,,4409,20390,28613,11279,22268,23881,13266,,,
,,,,,,,,4410,20026,28104,11484,22216,24654,13538,,,
,,,,,,,,4411,20127,28246,11593,21735,25085,13592,,,
,,,,,,,,4412,20330,28530,11239,20821,24527,13184,,,
,,,,,,,,4413,19480,27337,10614,19472,23242,12440,,,
,,,,,,,,4414,18251,25614,9904,17840,21558,11761,,,
,,,,,,,,4415,16533,23203,9338,16349,19888,11200,,,
,,,,,,,,4416,15083,21167,8860,15385,18415,10768,,,
,,,,,,,,4417,14213,19946,8664,14931,17668,10615,,,
,,,,,,,,4418,13486,18926,8504,14493,17209,10516,,,
,,,,,,,,4419,13241,18582,8501,14363,17028,10625,,,
,,,,,,,,4420,13202,18527,8703,14641,17253,10939,,,
,,,,,,,,4421,13444,18451,9348,15616,18378,11454,,,
,,,,,,,,4422,13909,16726,10225,15950,20621,12246,,,
,,,,,,,,4423,14306,15526,10725,15019,22629,12200,,,
,,,,,,,,4424,12631,14662,10795,14392,23278,12233,,,
,,,,,,,,4425,10409,14227,10902,14282,23299,12265,,,
,,,,,,,,4426,10706,14703,10996,14649,23199,12514,,,
,,,,,,,,4427,11856,15897,11070,15420,23080,12543,,,
,,,,,,,,4428,12936,17611,11034,16251,23024,12542,,,
,,,,,,,,4429,14363,19767,11015,17501,22881,12654,,,
,,,,,,,,4430,17137,22788,10905,18911,22619,12728,,,
,,,,,,,,4431,20179,26398,10896,20453,22481,13076,,,
,,,,,,,,4432,20968,29350,10908,21837,22417,13018,,,
,,,,,,,,4433,20975,29434,11040,22232,22671,13174,,,
,,,,,,,,4434,20505,28777,11270,22209,23548,13447,,,
,,,,,,,,4435,20338,28541,11419,21634,24247,13583,,,
,,,,,,,,4436,20413,28646,11185,20772,24276,13226,,,
,,,,,,,,4437,19685,27625,10686,19543,23372,12680,,,
,,,,,,,,4438,18480,25935,9910,18007,21685,11808,,,
,,,,,,,,4439,16853,23650,9374,16614,20077,11128,,,
,,,,,,,,4440,15432,21657,8985,15686,18790,10806,,,
,,,,,,,,4441,14431,20252,8694,14711,18100,10579,,,
,,,,,,,,4442,13760,19311,8531,14359,17740,10551,,,
,,,,,,,,4443,13243,18585,8626,14200,17790,10755,,,
,,,,,,,,4444,13023,18275,8926,14629,18218,11084,,,
,,,,,,,,4445,13297,18523,9674,15569,19662,11690,,,
,,,,,,,,4446,13171,18277,10665,15798,22211,12438,,,
,,,,,,,,4447,12188,16921,11181,15067,24446,12566,,,
,,,,,,,,4448,11922,15281,11129,14440,25098,12629,,,
,,,,,,,,4449,13015,14583,11041,14366,24594,12607,,,
,,,,,,,,4450,13812,15118,11055,14726,24204,12812,,,
,,,,,,,,4451,14865,16378,10968,15434,23583,12639,,,
,,,,,,,,4452,16455,18400,10922,16407,23133,12580,,,
,,,,,,,,4453,16424,20462,10854,17693,22758,12617,,,
,,,,,,,,4454,17772,23790,10811,19188,22402,12556,,,
,,,,,,,,4455,20070,27672,10798,20740,22177,12883,,,
,,,,,,,,4456,21710,30553,10779,21917,22165,12917,,,
,,,,,,,,4457,21855,30671,10901,22111,22510,12943,,,
,,,,,,,,4458,21381,30005,11206,22206,23490,13429,,,
,,,,,,,,4459,21227,29789,11435,21703,24356,13604,,,
,,,,,,,,4460,21175,29716,11260,20849,24261,13263,,,
,,,,,,,,4461,20218,28372,10722,19579,23339,12633,,,
,,,,,,,,4462,18944,26587,10050,18021,21777,11907,,,
,,,,,,,,4463,17210,24152,9482,16679,20109,11331,,,
,,,,,,,,4464,15616,21915,9123,15650,19101,10972,,,
,,,,,,,,4465,14532,20394,8833,14988,18181,10844,,,
,,,,,,,,4466,13793,19357,8769,14538,17873,10893,,,
,,,,,,,,4467,13531,18988,8838,14400,17964,11038,,,
,,,,,,,,4468,13539,19000,9105,14771,18423,11472,,,
,,,,,,,,4469,13776,19195,9765,15621,19877,12052,,,
,,,,,,,,4470,13973,18547,10774,16055,22419,12813,,,
,,,,,,,,4471,14988,18610,11267,15139,24719,12964,,,
,,,,,,,,4472,15280,17888,11299,14428,25346,12889,,,
,,,,,,,,4473,15932,15764,11234,14402,24910,12794,,,
,,,,,,,,4474,16587,15761,11126,15003,24317,12830,,,
,,,,,,,,4475,17334,16677,10993,15423,23781,12675,,,
,,,,,,,,4476,17161,17742,10895,16250,23331,12656,,,
,,,,,,,,4477,17277,19462,10848,17306,23046,12803,,,
,,,,,,,,4478,18600,22440,10791,18663,22758,12792,,,
,,,,,,,,4479,19498,25596,10739,20059,22575,13019,,,
,,,,,,,,4480,20262,28398,10735,21236,22566,12909,,,
,,,,,,,,4481,20179,28318,10840,21511,22933,13034,,,
,,,,,,,,4482,19722,27677,11137,21600,23699,13421,,,
,,,,,,,,4483,19905,27934,11296,21190,24350,13525,,,
,,,,,,,,4484,20087,28190,11088,20345,24084,13166,,,
,,,,,,,,4485,19301,27086,10614,19185,23121,12669,,,
,,,,,,,,4486,18316,25704,9937,17732,21661,11960,,,
,,,,,,,,4487,16864,23666,9349,16428,19934,11400,,,
,,,,,,,,4488,15471,21712,8931,15488,18570,11024,,,
,,,,,,,,4489,14526,20386,8684,14812,17854,10897,,,
,,,,,,,,4490,13845,19430,8578,14458,17427,10790,,,
,,,,,,,,4491,13473,18907,8616,14299,17277,10985,,,
,,,,,,,,4492,13313,18683,8843,14599,17549,11205,,,
,,,,,,,,4493,13509,18594,9429,15489,18641,11779,,,
,,,,,,,,4494,13050,16927,10218,15867,20660,12443,,,
,,,,,,,,4495,11970,15703,10786,14778,22784,12579,,,
,,,,,,,,4496,11129,14724,10889,14025,23695,12634,,,
,,,,,,,,4497,10055,14131,10952,13863,23647,12479,,,
,,,,,,,,4498,10226,14623,10989,14232,23680,12630,,,
,,,,,,,,4499,10896,15716,10959,14753,23591,12476,,,
,,,,,,,,4500,11721,16876,10872,15738,23369,12334,,,
,,,,,,,,4501,12957,18619,10867,16953,23259,12453,,,
,,,,,,,,4502,14834,21248,10784,18604,22967,12311,,,
,,,,,,,,4503,17077,24373,10722,20217,22838,12295,,,
,,,,,,,,4504,19199,27044,10717,21463,22851,12150,,,
,,,,,,,,4505,19089,26788,10823,21451,23239,12351,,,
,,,,,,,,4506,18565,26053,11001,21292,23733,12661,,,
,,,,,,,,4507,18731,26285,10956,20636,23892,12743,,,
,,,,,,,,4508,18727,26280,10759,19809,23435,12464,,,
,,,,,,,,4509,18076,25367,10295,18697,22596,12133,,,
,,,,,,,,4510,17185,24117,9743,17483,21466,11595,,,
,,,,,,,,4511,16312,22891,9239,16320,20071,11016,,,
,,,,,,,,4512,15054,21126,8803,15366,18801,10752,,,
,,,,,,,,4513,14194,19919,8509,14631,18029,10525,,,
,,,,,,,,4514,13533,18992,8377,14248,17590,10494,,,
,,,,,,,,4515,13216,18548,8282,14011,17383,10501,,,
,,,,,,,,4516,13140,18440,8365,14030,17545,10682,,,
,,,,,,,,4517,13148,18060,8650,14244,18116,10908,,,
,,,,,,,,4518,12441,15684,9056,14064,19207,11193,,,
,,,,,,,,4519,10425,13637,9447,13074,20633,11311,,,
,,,,,,,,4520,10542,12398,9844,12704,21987,11624,,,
,,,,,,,,4521,9858,12509,10119,12803,22963,11716,,,
,,,,,,,,4522,9083,12978,10296,13253,23252,11784,,,
,,,,,,,,4523,8781,14045,10259,13884,23091,11779,,,
,,,,,,,,4524,9193,13631,10220,14826,22763,11680,,,
,,,,,,,,4525,10071,14596,10153,16087,22290,11625,,,
,,,,,,,,4526,11459,16500,10074,17455,22005,11496,,,
,,,,,,,,4527,13539,19295,10103,18987,21970,11587,,,
,,,,,,,,4528,15595,21971,10148,20313,22085,11509,,,
,,,,,,,,4529,15683,22010,10338,20606,22482,11822,,,
,,,,,,,,4530,15850,22242,10640,20707,23312,12326,,,
,,,,,,,,4531,16687,23417,10788,20228,23965,12452,,,
,,,,,,,,4532,16960,23800,10600,19518,23802,12193,,,
,,,,,,,,4533,16527,23194,10202,18676,23027,11807,,,
,,,,,,,,4534,15822,22204,9701,17748,21942,11289,,,
,,,,,,,,4535,14944,20972,9201,16715,20545,10847,,,
,,,,,,,,4536,14119,19814,8883,15977,19462,10593,,,
,,,,,,,,4537,13399,18803,8469,14340,17223,10425,,,
,,,,,,,,4538,12859,18046,8347,13951,16740,10551,,,
,,,,,,,,4539,12465,17493,8314,13775,16478,10626,,,
,,,,,,,,4540,12180,17093,8358,13728,16437,10611,,,
,,,,,,,,4541,12325,16932,8550,13865,16754,10719,,,
,,,,,,,,4542,11593,14300,8869,13368,17370,10862,,,
,,,,,,,,4543,9840,11725,9194,12443,18309,10937,,,
,,,,,,,,4544,8388,10287,9507,12015,19397,11006,,,
,,,,,,,,4545,7461,9464,9808,12072,20489,11146,,,
,,,,,,,,4546,7498,9957,9974,12453,21190,11301,,,
,,,,,,,,4547,7909,10934,10044,13153,21437,11321,,,
,,,,,,,,4548,8775,12305,10029,14092,21524,11402,,,
,,,,,,,,4549,9992,14150,10070,15316,21510,11422,,,
,,,,,,,,4550,11852,16792,10111,16763,21427,11610,,,
,,,,,,,,4551,14167,20078,10241,18535,21479,12029,,,
,,,,,,,,4552,16480,23231,10349,19985,21615,12109,,,
,,,,,,,,4553,16959,23799,10500,20734,22107,12280,,,
,,,,,,,,4554,17221,24168,10842,20873,22944,12706,,,
,,,,,,,,4555,17856,25058,10955,20471,23434,12949,,,
,,,,,,,,4556,18338,25736,10724,19651,23037,12706,,,
,,,,,,,,4557,17759,24922,10196,18489,21948,12176,,,
,,,,,,,,4558,16757,23517,9522,17210,20451,11596,,,
,,,,,,,,4559,15380,21583,9017,15971,18967,11103,,,
,,,,,,,,4560,14198,19924,8652,15184,17829,10779,,,
,,,,,,,,4561,13635,19134,8416,14537,17132,10649,,,
,,,,,,,,4562,13151,18455,8323,14219,16785,10554,,,
,,,,,,,,4563,12886,18083,8348,14123,16669,10762,,,
,,,,,,,,4564,12812,17980,8578,14436,17007,11116,,,
,,,,,,,,4565,13017,17894,9238,15356,18211,11725,,,
,,,,,,,,4566,12033,15969,10126,15594,20250,12400,,,
,,,,,,,,4567,11100,15045,10641,14711,22324,12428,,,
,,,,,,,,4568,10154,14203,10770,14132,23169,12473,,,
,,,,,,,,4569,9817,14069,10934,14185,23255,12491,,,
,,,,,,,,4570,10040,14618,10983,14704,23236,12634,,,
,,,,,,,,4571,10764,15735,11031,15420,23179,12646,,,
,,,,,,,,4572,11882,17297,11110,16399,23195,12775,,,
,,,,,,,,4573,13318,19261,11123,17627,23193,12838,,,
,,,,,,,,4574,15503,22226,11115,19096,23115,12918,,,
,,,,,,,,4575,18009,25502,11081,20607,23136,13189,,,
,,,,,,,,4576,20226,28502,11172,21952,23323,13163,,,
,,,,,,,,4577,20390,28613,11279,22268,23881,13266,,,
,,,,,,,,4578,20026,28104,11484,22216,24654,13538,,,
,,,,,,,,4579,20127,28246,11593,21735,25085,13592,,,
,,,,,,,,4580,20330,28530,11239,20821,24527,13184,,,
,,,,,,,,4581,19480,27337,10614,19472,23242,12440,,,
